gid,last_first,first_last,date,team,opp,h_a,gameid,gtime_et,team_pts,opp_pts,start,minutes,gp,active,fdp,dkp,ddp,yhp,stats,doubled,tripled,fd_sal,fd_change,dk_sal,dk_change,dd_sal,dd_change,yh_sal,yh_change,fd_pos,dk_pos,dd_pos,yh_pos,x35,nn,site,o_team,line,total,EP,P1,P2,Away,Home,AvgPointsPerGame,teamAbbrev,Opp.x,ID,Salary,Value.x,Team,Opp.y,Pos,ML,OU,Mins,Value.y,EPRWire,EP_Avg
2448,"Carter, Vince",Vince Carter,2016-11-26,mem,mia,A,20161126-mem-mia,20.0,110,107,0,16.1833333333333,1,1,15.6,15.75,14.25,15.6,6pt 3rb 4as 2-8fg 2-2ft,0,0,4200,-200, 4100,-100, 7300,0,11,0,3,23,23,3,NA,Grizzlies,away,Heat,-0.0,185.0,13.44,SF,NA,Mem,Mia,19.984,Mem,Mia,Vince Carter (7844819),4100,3.2780487804878047,MEM,@MIA,SG,NA,0.0,26,3.47,14.227,13.8335
2448,"Carter, Vince",Vince Carter,2016-11-25,mem,mia,H,20161125-mia-mem,20.0,81,90,0,15.7166666666667,1,1,14.0,15.25,14.5,14.5,7pt 5rb 1st 1to 1trey 2-7fg 2-2ft,0,0,4400,100, 4200,100, 7300,-600,11,0,3,23,23,3,NA,Grizzlies,home,Heat,-5.0,185.0,18.59,SG,NA,Mia,Mem,20.3,Mem,Mia,Vince Carter (7828593),4200,4.426190476190476,MEM,MIA,SG,-270,188.0,31,4.04,16.968,17.779
2448,"Carter, Vince",Vince Carter,2016-11-25,mem,mia,H,20161125-mia-mem,20.0,81,90,0,15.7166666666667,1,1,14.0,15.25,14.5,14.5,7pt 5rb 1st 1to 1trey 2-7fg 2-2ft,0,0,4400,100, 4200,100, 7300,-600,11,0,3,23,23,3,NA,Grizzlies,home,Heat,-5.0,185.0,18.59,SF,NA,Mia,Mem,20.3,Mem,Mia,Vince Carter (7828593),4200,4.426190476190476,MEM,MIA,SG,-270,188.0,31,4.04,16.968,17.779
2448,"Carter, Vince",Vince Carter,2016-11-23,mem,phi,A,20161123-mem-phi,19.0,104,99,0,38.5,1,1,10.4,11.5,9.75,10.9,7pt 2rb 1bl 1to 1trey 3-11fg 0-1ft,0,0,4300,100, 4100,100, 7900,350,11,0,3,23,23,3,NA,Grizzlies,away,Seventysixers,-5.5,196.0,19.42,SG,NA,Mem,Phi,20.929,Mem,Phi,Vince Carter (7817325),4100,4.736585365853659,MEM,@PHI,SG,-203,193.5,31,4.81,19.721,19.570500000000003
2448,"Carter, Vince",Vince Carter,2016-11-23,mem,phi,A,20161123-mem-phi,19.0,104,99,0,38.5,1,1,10.4,11.5,9.75,10.9,7pt 2rb 1bl 1to 1trey 3-11fg 0-1ft,0,0,4300,100, 4100,100, 7900,350,11,0,3,23,23,3,NA,Grizzlies,away,Seventysixers,-5.5,196.0,19.42,SF,NA,Mem,Phi,20.929,Mem,Phi,Vince Carter (7817325),4100,4.736585365853659,MEM,@PHI,SG,-203,193.5,31,4.81,19.721,19.570500000000003
2448,"Carter, Vince",Vince Carter,2016-11-21,mem,cha,A,20161121-mem-cha,19.0,105,90,0,32.7833333333333,1,1,24.5,26.25,25.75,25.5,10pt 5rb 5as 1st 1to 2trey 3-8fg 2-3ft,0,0,4200,-200, 4000,-500, 7550,650,11,0,3,3,23,3,NA,Grizzlies,away,Hornets,5.0,196.5,20.59,SF,NA,Mem,Cha,20.519,Mem,Cha,Vince Carter (7805938),4000,5.1475,MEM,@CHA,SF,175,195.5,25,3.71,14.84,17.715
2448,"Carter, Vince",Vince Carter,2016-11-19,mem,min,H,20161119-min-mem,20.0,93,71,0,25.7666666666667,1,1,11.5,11.75,9.75,11.5,4pt 5rb 1as 0-7fg 4-5ft,0,0,4400,0, 4500,0, 6900,0,11,1,3,3,23,3,NA,Grizzlies,home,Timberwolves,1.0,200.0,19.22,SF,NA,Min,Mem,21.25,Mem,Min,Vince Carter (7795612),4500,4.271111111111111,MEM,MIN,SF,129,200.0,27,3.46,15.57,17.395
2448,"Carter, Vince",Vince Carter,2016-11-18,mem,dal,A,20161118-mem-dal,20.5,80,64,0,24.0666666666667,1,1,13.1,14.25,13.0,13.6,9pt 3rb 1as 1to 1trey 4-11fg,0,0,4400,0, 4500,200, 6900,-50,10,0,3,3,23,3,NA,Grizzlies,away,Mavericks,-3.5,185.5,24.05,SF,NA,Mem,Dal,21.886,Mem,Dal,Vince Carter (7789979),4500,5.344444444444444,MEM,@DAL,SF,-137,186.0,15,1.77,7.965,16.0075
2448,"Carter, Vince",Vince Carter,2016-11-16,mem,lac,A,20161116-mem-lac,22.5,111,107,0,26.5666666666667,1,1,19.6,21.25,21.0,20.6,12pt 3rb 2as 1st 1to 2trey 5-10fg,0,0,4400,200, 4300,300, 6950,800,10,0,3,3,23,3,NA,Grizzlies,away,Clippers,12.0,202.5,19.14,SF,NA,Mem,LAC,21.95,Mem,LAC,Vince Carter (7776338),4300,4.4511627906976745,MEM,@LAC,SF,720,201.5,30,3.76,16.168,17.654
2448,"Carter, Vince",Vince Carter,2016-11-14,mem,uta,A,20161114-mem-uta,21.0,102,96,0,31.2833333333333,1,1,30.4,33.75,33.75,31.9,20pt 7rb 2as 1st 3to 3trey 6-11fg 5-6ft,0,0,4200,100, 4000,0, 6150,-1150,10,0,3,3,23,3,NA,Grizzlies,away,Jazz,6.0,190.5,12.79,SG,NA,Mem,Min,18.833,Mem,Min,Vince Carter (7692845),3800,3.3657894736842104,MEM,MIN,SG,144,201.0,27,4.14,15.731999999999998,14.261
4224,"Harden, James",James Harden,2016-12-10,hou,dal,H,20161210-dal-hou,20.0,109,87,1,39.9166666666667,1,1,52.8,57.75,56.75,53.8,18pt 9rb 16as 2st 4to 2trey 4-12fg 8-10ft,1,0,11500,0,11300,-200,25000,0,57,1,2,12,12,2,NA,Rockets,home,Mavericks,-13.0,208.0,48.94,PG,NA,Dal,Hou,58.565,Hou,Dal,James Harden (7930477),11300,4.330973451327433,HOU,DAL,PG,-1520,209.5,35,3.6,40.68,44.81
4224,"Harden, James",James Harden,2016-12-10,hou,dal,H,20161210-dal-hou,20.0,109,87,1,39.9166666666667,1,1,52.8,57.75,56.75,53.8,18pt 9rb 16as 2st 4to 2trey 4-12fg 8-10ft,1,0,11500,0,11300,-200,25000,0,57,1,2,12,12,2,NA,Rockets,home,Mavericks,-13.0,208.0,48.94,SG,NA,Dal,Hou,58.565,Hou,Dal,James Harden (7930477),11300,4.330973451327433,HOU,DAL,PG,-1520,209.5,35,3.6,40.68,44.81
4224,"Harden, James",James Harden,2016-12-09,hou,okc,A,20161209-hou-okc,20.0,102,99,1,36.75,1,1,45.8,52.75,49.75,46.8,21pt 9rb 12as 2st 8to 2trey 6-23fg 7-8ft,1,0,11500,-200,11500,100,25000,0,56,0,2,12,12,2,NA,Rockets,away,Thunder,-1.5,224.0,59.44,PG,NA,Hou,OKC,58.898,Hou,OKC,James Harden (7924858),11500,5.168695652173913,HOU,@OKC,PG,-125,224.0,37,4.21,48.415,53.927499999999995
4224,"Harden, James",James Harden,2016-12-09,hou,okc,A,20161209-hou-okc,20.0,102,99,1,36.75,1,1,45.8,52.75,49.75,46.8,21pt 9rb 12as 2st 8to 2trey 6-23fg 7-8ft,1,0,11500,-200,11500,100,25000,0,56,0,2,12,12,2,NA,Rockets,away,Thunder,-1.5,224.0,59.44,SG,NA,Hou,OKC,58.898,Hou,OKC,James Harden (7924858),11500,5.168695652173913,HOU,@OKC,PG,-125,224.0,37,4.21,48.415,53.927499999999995
4224,"Harden, James",James Harden,2016-12-07,hou,lal,H,20161207-lal-hou,20.0,134,95,1,29.7833333333333,1,1,48.2,52.5,52.75,50.2,25pt 6rb 8as 4st 4to 4trey 8-14fg 5-6ft,0,0,11700,300,11400,-400,25000,2200,56,0,2,12,12,2,NA,Rockets,home,Lakers,-14.0,223.0,63.64,PG,NA,LAL,Hou,59.202,Hou,LAL,James Harden (7907962),11400,5.582456140350877,HOU,LAL,PG,NA,0.0,36,4.55,51.87,57.754999999999995
4224,"Harden, James",James Harden,2016-12-07,hou,lal,H,20161207-lal-hou,20.0,134,95,1,29.7833333333333,1,1,48.2,52.5,52.75,50.2,25pt 6rb 8as 4st 4to 4trey 8-14fg 5-6ft,0,0,11700,300,11400,-400,25000,2200,56,0,2,12,12,2,NA,Rockets,home,Lakers,-14.0,223.0,63.64,SG,NA,LAL,Hou,59.202,Hou,LAL,James Harden (7907962),11400,5.582456140350877,HOU,LAL,PG,NA,0.0,36,4.55,51.87,57.754999999999995
4224,"Harden, James",James Harden,2016-12-05,hou,bos,H,20161205-bos-hou,20.0,107,106,1,35.3166666666667,1,1,54.6,61.5,61.5,56.1,37pt 8rb 8as 3st 10to 3trey 8-14fg 18-18ft,0,0,11400,-100,11800,-100,22800,-2200,56,0,2,12,12,2,NA,Rockets,home,Celtics,-5.0,217.5,58.49,PG,NA,Bos,Hou,59.088,Hou,Bos,James Harden (7895343),11800,4.956779661016949,HOU,BOS,PG,-210,219.0,38,4.2,49.56,54.025000000000006
4224,"Harden, James",James Harden,2016-12-05,hou,bos,H,20161205-bos-hou,20.0,107,106,1,35.3166666666667,1,1,54.6,61.5,61.5,56.1,37pt 8rb 8as 3st 10to 3trey 8-14fg 18-18ft,0,0,11400,-100,11800,-100,22800,-2200,56,0,2,12,12,2,NA,Rockets,home,Celtics,-5.0,217.5,58.49,SG,NA,Bos,Hou,59.088,Hou,Bos,James Harden (7895343),11800,4.956779661016949,HOU,BOS,PG,-210,219.0,38,4.2,49.56,54.025000000000006
4224,"Harden, James",James Harden,2016-12-02,hou,den,A,20161202-hou-den,22.5,128,110,1,33.25,1,1,36.7,40.0,37.75,37.2,20pt 6rb 7as 1st 1bl 5to 1trey 6-16fg 7-8ft,0,0,11500,200,11900,-100,25000,0,56,0,2,12,12,2,NA,Rockets,away,Nuggets,3.5,222.0,63.84,PG,NA,Hou,Den,60.092,Hou,Den,James Harden (7880375),11900,5.364705882352942,HOU,@DEN,PG,175,218.0,38,4.45,52.955,58.3975
4224,"Harden, James",James Harden,2016-12-02,hou,den,A,20161202-hou-den,22.5,128,110,1,33.25,1,1,36.7,40.0,37.75,37.2,20pt 6rb 7as 1st 1bl 5to 1trey 6-16fg 7-8ft,0,0,11500,200,11900,-100,25000,0,56,0,2,12,12,2,NA,Rockets,away,Nuggets,3.5,222.0,63.84,SG,NA,Hou,Den,60.092,Hou,Den,James Harden (7880375),11900,5.364705882352942,HOU,@DEN,PG,175,218.0,38,4.45,52.955,58.3975
4224,"Harden, James",James Harden,2016-12-01,hou,gsw,A,20161201-hou-gsw,22.5,132,127,1,45.8,1,1,65.5,75.25,71.25,66.5,29pt 15rb 13as 2st 1bl 7to 2trey 8-23fg 11-14ft,1,1,11300,-200,12000,700,25000,1650,56,0,2,12,12,2,NA,Rockets,away,Warriors,10.5,231.5,59.83,PG,NA,Hou,GS,59.25,Hou,GS,James Harden (7874722),12000,4.985833333333334,HOU,@GS,PG,516,231.0,37,4.18,50.16,54.995
4224,"Harden, James",James Harden,2016-12-01,hou,gsw,A,20161201-hou-gsw,22.5,132,127,1,45.8,1,1,65.5,75.25,71.25,66.5,29pt 15rb 13as 2st 1bl 7to 2trey 8-23fg 11-14ft,1,1,11300,-200,12000,700,25000,1650,56,0,2,12,12,2,NA,Rockets,away,Warriors,10.5,231.5,59.83,SG,NA,Hou,GS,59.25,Hou,GS,James Harden (7874722),12000,4.985833333333334,HOU,@GS,PG,516,231.0,37,4.18,50.16,54.995
4224,"Harden, James",James Harden,2016-11-29,hou,uta,A,20161129-hou-uta,21.0,101,120,1,35.1333333333333,1,1,44.5,46.75,43.5,45.5,26pt 5rb 7as 2st 2to 2trey 8-23fg 8-10ft,0,0,11500,100,11300,-200,23350,-1650,56,0,2,12,12,2,NA,Rockets,away,Jazz,-1.0,204.0,57.48,PG,NA,Hou,Uta,60.029,Hou,Uta,James Harden (7861565),11300,5.0867256637168135,HOU,@UTA,PG,-113,203.5,38,3.69,41.697,49.588499999999996
4224,"Harden, James",James Harden,2016-11-29,hou,uta,A,20161129-hou-uta,21.0,101,120,1,35.1333333333333,1,1,44.5,46.75,43.5,45.5,26pt 5rb 7as 2st 2to 2trey 8-23fg 8-10ft,0,0,11500,100,11300,-200,23350,-1650,56,0,2,12,12,2,NA,Rockets,away,Jazz,-1.0,204.0,57.48,SG,NA,Hou,Uta,60.029,Hou,Uta,James Harden (7861565),11300,5.0867256637168135,HOU,@UTA,PG,-113,203.5,38,3.69,41.697,49.588499999999996
4224,"Harden, James",James Harden,2016-11-27,hou,por,A,20161127-hou-por,21.0,130,114,1,34.4833333333333,1,1,56.4,63.0,62.75,58.9,38pt 2rb 10as 2st 1bl 5to 5trey 11-22fg 11-13ft,1,0,11400,-300,11500,-200,25000,0,56,0,2,12,12,2,NA,Rockets,away,Trailblazers,-2.0,226.0,52.95,PG,NA,Hou,Por,60.109,Hou,Por,James Harden (7847841),11500,4.604347826086957,HOU,@POR,PG,-138,223.0,39,4.29,49.335,51.1425
4224,"Harden, James",James Harden,2016-11-27,hou,por,A,20161127-hou-por,21.0,130,114,1,34.4833333333333,1,1,56.4,63.0,62.75,58.9,38pt 2rb 10as 2st 1bl 5to 5trey 11-22fg 11-13ft,1,0,11400,-300,11500,-200,25000,0,56,0,2,12,12,2,NA,Rockets,away,Trailblazers,-2.0,226.0,52.95,SG,NA,Hou,Por,60.109,Hou,Por,James Harden (7847841),11500,4.604347826086957,HOU,@POR,PG,-138,223.0,39,4.29,49.335,51.1425
4224,"Harden, James",James Harden,2016-11-25,hou,sac,A,20161125-hou-sac,22.5,117,104,1,39.9833333333333,1,1,45.0,54.0,52.0,46.5,23pt 10rb 10as 5to 3trey 6-18fg 8-8ft,1,1,11700,100,11700,0,25000,1650,56,0,2,12,12,2,NA,Rockets,away,Kings,-3.5,216.0,56.27,PG,NA,Hou,Sac,60.517,Hou,Sac,James Harden (7828483),11700,4.80940170940171,HOU,@SAC,PG,-157,216.5,39,4.29,50.193,53.2315
4224,"Harden, James",James Harden,2016-11-25,hou,sac,A,20161125-hou-sac,22.5,117,104,1,39.9833333333333,1,1,45.0,54.0,52.0,46.5,23pt 10rb 10as 5to 3trey 6-18fg 8-8ft,1,1,11700,100,11700,0,25000,1650,56,0,2,12,12,2,NA,Rockets,away,Kings,-3.5,216.0,56.27,SG,NA,Hou,Sac,60.517,Hou,Sac,James Harden (7828483),11700,4.80940170940171,HOU,@SAC,PG,-157,216.5,39,4.29,50.193,53.2315
4224,"Harden, James",James Harden,2016-11-23,hou,tor,H,20161123-tor-hou,20.0,102,115,1,40.5333333333333,1,1,50.7,60.0,60.5,52.2,29pt 6rb 15as 2st 12to 3trey 7-13fg 12-12ft,1,0,11600,-100,11700,-200,23350,-1550,56,0,2,12,12,2,NA,Rockets,home,Raptors,-3.5,217.0,55.32,PG,NA,Tor,Hou,60.554,Hou,Tor,James Harden (7817206),11700,4.728205128205128,HOU,TOR,PG,-174,216.5,38,4.16,48.672,51.995999999999995
4224,"Harden, James",James Harden,2016-11-23,hou,tor,H,20161123-tor-hou,20.0,102,115,1,40.5333333333333,1,1,50.7,60.0,60.5,52.2,29pt 6rb 15as 2st 12to 3trey 7-13fg 12-12ft,1,0,11600,-100,11700,-200,23350,-1550,56,0,2,12,12,2,NA,Rockets,home,Raptors,-3.5,217.0,55.32,SG,NA,Tor,Hou,60.554,Hou,Tor,James Harden (7817206),11700,4.728205128205128,HOU,TOR,PG,-174,216.5,38,4.16,48.672,51.995999999999995
4224,"Harden, James",James Harden,2016-11-21,hou,det,A,20161121-hou-det,19.5,99,96,1,37.6333333333333,1,1,50.1,56.0,53.5,51.1,28pt 8rb 11as 1bl 6to 2trey 6-17fg 14-19ft,1,0,11700,0,11900,200,24900,1500,56,0,2,12,12,2,NA,Rockets,away,Pistons,-2.5,206.0,60.68,PG,NA,Hou,Det,60.904,Hou,Det,James Harden (7805766),11900,5.099159663865547,HOU,@DET,PG,-123,206.0,35,3.54,42.126,51.403
4224,"Harden, James",James Harden,2016-11-21,hou,det,A,20161121-hou-det,19.5,99,96,1,37.6333333333333,1,1,50.1,56.0,53.5,51.1,28pt 8rb 11as 1bl 6to 2trey 6-17fg 14-19ft,1,0,11700,0,11900,200,24900,1500,56,0,2,12,12,2,NA,Rockets,away,Pistons,-2.5,206.0,60.68,SG,NA,Hou,Det,60.904,Hou,Det,James Harden (7805766),11900,5.099159663865547,HOU,@DET,PG,-123,206.0,35,3.54,42.126,51.403
4224,"Harden, James",James Harden,2016-11-17,hou,por,H,20161117-por-hou,20.0,126,109,1,31.6166666666667,1,1,63.4,72.0,70.0,64.9,26pt 12rb 14as 3st 4to 3trey 7-17fg 9-11ft,1,1,11700,200,12400,200,25000,0,56,1,2,12,12,1,NA,Rockets,home,Trailblazers,-5.0,220.0,58.24,PG,NA,Por,Hou,60.455,Hou,Por,James Harden (7782878),12400,4.6967741935483875,HOU,POR,PG,-182,222.0,36,3.88,48.112,53.176
4224,"Harden, James",James Harden,2016-11-17,hou,por,H,20161117-por-hou,20.0,126,109,1,31.6166666666667,1,1,63.4,72.0,70.0,64.9,26pt 12rb 14as 3st 4to 3trey 7-17fg 9-11ft,1,1,11700,200,12400,200,25000,0,56,1,2,12,12,1,NA,Rockets,home,Trailblazers,-5.0,220.0,58.24,SG,NA,Por,Hou,60.455,Hou,Por,James Harden (7782878),12400,4.6967741935483875,HOU,POR,PG,-182,222.0,36,3.88,48.112,53.176
4224,"Harden, James",James Harden,2016-11-16,hou,okc,A,20161116-hou-okc,20.0,103,105,1,36.7333333333333,1,1,40.9,46.25,43.5,41.4,13pt 7rb 13as 3st 6to 1trey 4-16fg 4-7ft,1,0,11500,-200,12200,200,25000,0,55,0,2,12,12,1,NA,Rockets,away,Thunder,2.0,218.0,56.61,PG,NA,Hou,OKC,61.875,Hou,OKC,James Harden (7776112),12200,4.640163934426229,HOU,@OKC,PG,125,219.0,39,4.16,50.752,53.681
4224,"Harden, James",James Harden,2016-11-16,hou,okc,A,20161116-hou-okc,20.0,103,105,1,36.7333333333333,1,1,40.9,46.25,43.5,41.4,13pt 7rb 13as 3st 6to 1trey 4-16fg 4-7ft,1,0,11500,-200,12200,200,25000,0,55,0,2,12,12,1,NA,Rockets,away,Thunder,2.0,218.0,56.61,SG,NA,Hou,OKC,61.875,Hou,OKC,James Harden (7776112),12200,4.640163934426229,HOU,@OKC,PG,125,219.0,39,4.16,50.752,53.681
4788,"Richardson, Josh",Josh Richardson,2016-11-30,mia,den,A,20161130-mia-den,21.0,106,98,0,0.0,0,1,0.0,0.0,0.0,0.0,NA,0,0,4600,400, 5100,200, 9300,-100,16,0,2,23,23,2,NA,Heat,away,Nuggets,5.0,204.5,21.09,SG,NA,Mia,Den,20.538,Mia,Den,Josh Richardson (7867600),5100,4.135294117647059,MIA,@DEN,SG,210,207.0,27,3.08,15.708,18.399
4788,"Richardson, Josh",Josh Richardson,2016-11-30,mia,den,A,20161130-mia-den,21.0,106,98,0,0.0,0,1,0.0,0.0,0.0,0.0,NA,0,0,4600,400, 5100,200, 9300,-100,16,0,2,23,23,2,NA,Heat,away,Nuggets,5.0,204.5,21.09,SF,NA,Mia,Den,20.538,Mia,Den,Josh Richardson (7867600),5100,4.135294117647059,MIA,@DEN,SG,210,207.0,27,3.08,15.708,18.399
4788,"Richardson, Josh",Josh Richardson,2016-11-28,mia,bos,H,20161128-bos-mia,19.5,104,112,0,28.7666666666667,1,1,19.8,22.0,22.0,21.3,12pt 4rb 2st 1to 3trey 4-9fg 1-2ft,0,0,4200,200, 4900,0, 9400,550,16,0,2,23,23,2,NA,Heat,home,Celtics,5.0,200.0,20.39,SG,NA,Bos,Mia,20.417,Mia,Bos,Josh Richardson (7849703),4900,4.161224489795918,MIA,BOS,SG,142,198.0,30,3.24,15.876000000000001,18.133000000000003
4788,"Richardson, Josh",Josh Richardson,2016-11-28,mia,bos,H,20161128-bos-mia,19.5,104,112,0,28.7666666666667,1,1,19.8,22.0,22.0,21.3,12pt 4rb 2st 1to 3trey 4-9fg 1-2ft,0,0,4200,200, 4900,0, 9400,550,16,0,2,23,23,2,NA,Heat,home,Celtics,5.0,200.0,20.39,SF,NA,Bos,Mia,20.417,Mia,Bos,Josh Richardson (7849703),4900,4.161224489795918,MIA,BOS,SG,142,198.0,30,3.24,15.876000000000001,18.133000000000003
4788,"Richardson, Josh",Josh Richardson,2016-11-26,mia,mem,H,20161126-mem-mia,20.0,107,110,1,29.4,1,1,24.1,26.75,26.5,25.6,15pt 3rb 5as 2to 3trey 5-12fg 2-2ft,0,0,4000,-200, 4900,100, 8850,0,16,0,2,23,23,2,NA,Heat,home,Grizzlies,0.0,185.0,21.0,SG,NA,Mem,Mia,19.841,Mia,Mem,Josh Richardson (7844821),4900,4.285714285714286,MIA,MEM,SG,NA,0.0,31,3.03,14.846999999999998,17.923499999999997
4788,"Richardson, Josh",Josh Richardson,2016-11-26,mia,mem,H,20161126-mem-mia,20.0,107,110,1,29.4,1,1,24.1,26.75,26.5,25.6,15pt 3rb 5as 2to 3trey 5-12fg 2-2ft,0,0,4000,-200, 4900,100, 8850,0,16,0,2,23,23,2,NA,Heat,home,Grizzlies,0.0,185.0,21.0,SF,NA,Mem,Mia,19.841,Mia,Mem,Josh Richardson (7844821),4900,4.285714285714286,MIA,MEM,SG,NA,0.0,31,3.03,14.846999999999998,17.923499999999997
4788,"Richardson, Josh",Josh Richardson,2016-11-25,mia,mem,A,20161125-mia-mem,20.0,90,81,1,26.9,1,1,23.6,25.75,26.5,25.6,12pt 3rb 4as 1st 4trey 4-9fg,0,0,4200,-100, 4800,-100, 8850,500,16,2,2,23,23,2,NA,Heat,away,Grizzlies,5.0,185.0,17.73,SG,NA,Mia,Mem,19.25,Mia,Mem,Josh Richardson (7828595),4800,3.69375,MIA,@MEM,SG,239,188.0,27,2.7,12.96,15.345
4788,"Richardson, Josh",Josh Richardson,2016-11-25,mia,mem,A,20161125-mia-mem,20.0,90,81,1,26.9,1,1,23.6,25.75,26.5,25.6,12pt 3rb 4as 1st 4trey 4-9fg,0,0,4200,-100, 4800,-100, 8850,500,16,2,2,23,23,2,NA,Heat,away,Grizzlies,5.0,185.0,17.73,SF,NA,Mia,Mem,19.25,Mia,Mem,Josh Richardson (7828595),4800,3.69375,MIA,@MEM,SG,239,188.0,27,2.7,12.96,15.345
4788,"Richardson, Josh",Josh Richardson,2016-11-23,mia,det,A,20161123-mia-det,19.5,84,107,1,20.1,1,1,9.3,10.0,9.25,9.3,4pt 4rb 1as 1to 2-5fg,0,0,4300,-100, 4900,-400, 8350,-1100,14,0,2,23,23,2,NA,Heat,away,Pistons,5.0,189.0,21.32,SG,NA,Mia,Det,20.278,Mia,Det,Josh Richardson (7817304),4900,4.351020408163265,MIA,@DET,SG,165,188.5,32,3.36,16.464,18.892
4788,"Richardson, Josh",Josh Richardson,2016-11-23,mia,det,A,20161123-mia-det,19.5,84,107,1,20.1,1,1,9.3,10.0,9.25,9.3,4pt 4rb 1as 1to 2-5fg,0,0,4300,-100, 4900,-400, 8350,-1100,14,0,2,23,23,2,NA,Heat,away,Pistons,5.0,189.0,21.32,SF,NA,Mia,Det,20.278,Mia,Det,Josh Richardson (7817304),4900,4.351020408163265,MIA,@DET,SG,165,188.5,32,3.36,16.464,18.892
4788,"Richardson, Josh",Josh Richardson,2016-11-21,mia,phi,A,20161121-mia-phi,19.0,94,101,1,28.9166666666667,1,1,11.9,12.5,10.25,12.4,4pt 2rb 1as 1st 1bl 1trey 1-11fg 1-2ft,0,0,4400,100, 5300,300, 9450,600,14,2,2,23,23,2,NA,Heat,away,Seventysixers,-4.5,199.0,27.58,SG,NA,Mia,Phi,21.25,Mia,Phi,Josh Richardson (7805844),5300,5.203773584905661,MIA,@PHI,SG,-181,199.0,24,2.69,14.257,20.918499999999998
4788,"Richardson, Josh",Josh Richardson,2016-11-21,mia,phi,A,20161121-mia-phi,19.0,94,101,1,28.9166666666667,1,1,11.9,12.5,10.25,12.4,4pt 2rb 1as 1st 1bl 1trey 1-11fg 1-2ft,0,0,4400,100, 5300,300, 9450,600,14,2,2,23,23,2,NA,Heat,away,Seventysixers,-4.5,199.0,27.58,SF,NA,Mia,Phi,21.25,Mia,Phi,Josh Richardson (7805844),5300,5.203773584905661,MIA,@PHI,SG,-181,199.0,24,2.69,14.257,20.918499999999998
4788,"Richardson, Josh",Josh Richardson,2016-11-19,mia,was,A,20161119-mia-was,19.0,114,111,1,34.0666666666667,1,1,27.9,30.75,31.25,29.9,15pt 7rb 1as 1st 1bl 1to 4trey 4-8fg 3-5ft,0,0,4300,0, 5000,-200, 8850,-50,12,0,2,23,23,2,NA,Heat,away,Wizards,5.0,199.0,23.73,SG,NA,Mia,Was,19.893,Mia,Was,Josh Richardson (7795522),5000,4.746,MIA,@WAS,SG,182,197.0,35,3.75,18.75,21.240000000000002
4788,"Richardson, Josh",Josh Richardson,2016-11-19,mia,was,A,20161119-mia-was,19.0,114,111,1,34.0666666666667,1,1,27.9,30.75,31.25,29.9,15pt 7rb 1as 1st 1bl 1to 4trey 4-8fg 3-5ft,0,0,4300,0, 5000,-200, 8850,-50,12,0,2,23,23,2,NA,Heat,away,Wizards,5.0,199.0,23.73,SF,NA,Mia,Was,19.893,Mia,Was,Josh Richardson (7795522),5000,4.746,MIA,@WAS,SG,182,197.0,35,3.75,18.75,21.240000000000002
4788,"Richardson, Josh",Josh Richardson,2016-11-17,mia,mil,H,20161117-mil-mia,19.5,96,73,1,32.3333333333333,1,1,22.1,24.75,23.75,24.1,18pt 3rb 1as 1to 4trey 7-19fg,0,0,4300,300, 5200,400, 8900,1750,12,2,2,23,23,2,NA,Heat,home,Bucks,-4.0,200.0,22.02,SG,NA,Mil,Mia,19.083,Mia,Mil,Josh Richardson (7782924),5200,4.234615384615385,MIA,MIL,SG,-153,200.0,35,3.77,19.604,20.811999999999998
4788,"Richardson, Josh",Josh Richardson,2016-11-17,mia,mil,H,20161117-mil-mia,19.5,96,73,1,32.3333333333333,1,1,22.1,24.75,23.75,24.1,18pt 3rb 1as 1to 4trey 7-19fg,0,0,4300,300, 5200,400, 8900,1750,12,2,2,23,23,2,NA,Heat,home,Bucks,-4.0,200.0,22.02,SF,NA,Mil,Mia,19.083,Mia,Mil,Josh Richardson (7782924),5200,4.234615384615385,MIA,MIL,SG,-153,200.0,35,3.77,19.604,20.811999999999998
4788,"Richardson, Josh",Josh Richardson,2016-11-15,mia,atl,H,20161115-atl-mia,19.5,90,93,1,38.0833333333333,1,1,33.8,36.0,35.0,34.3,19pt 4rb 2as 2st 3bl 3to 1trey 8-14fg 2-2ft,0,0,4000,200, 4800,400, 7150,350,10,0,2,23,23,2,NA,Heat,home,Hawks,6.5,199.0,22.6,SG,NA,Atl,Mia,15.7,Mia,Atl,Josh Richardson (7771688),4800,4.708333333333333,MIA,ATL,SG,222,200.0,31,3.61,17.328,19.964
4788,"Richardson, Josh",Josh Richardson,2016-11-15,mia,atl,H,20161115-atl-mia,19.5,90,93,1,38.0833333333333,1,1,33.8,36.0,35.0,34.3,19pt 4rb 2as 2st 3bl 3to 1trey 8-14fg 2-2ft,0,0,4000,200, 4800,400, 7150,350,10,0,2,23,23,2,NA,Heat,home,Hawks,6.5,199.0,22.6,SF,NA,Atl,Mia,15.7,Mia,Atl,Josh Richardson (7771688),4800,4.708333333333333,MIA,ATL,SG,222,200.0,31,3.61,17.328,19.964
